<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NASDAQCOMP,D,20070321,000000,2.415.5400000,2.455.9200000,2.405.3900000,2.455.9200000,1.002.845.310
NASDAQCOMP,D,20070322,000000,2.457.0600000,2.457.3700000,2.442.5100000,2.451.7400000,877.301.760
NASDAQCOMP,D,20070323,000000,2.451.8300000,2.459.9600000,2.447.8100000,2.448.9300000,778.243.330
NASDAQCOMP,D,20070326,000000,2.451.6000000,2.455.6300000,2.428.0000000,2.455.6300000,805.957.310
NASDAQCOMP,D,20070327,000000,2.448.9200000,2.450.0300000,2.435.1900000,2.437.4300000,802.397.820
NASDAQCOMP,D,20070328,000000,2.427.1900000,2.434.3200000,2.413.0900000,2.417.1000000,863.591.490
NASDAQCOMP,D,20070329,000000,2.432.5000000,2.433.0400000,2.396.8300000,2.417.8800000,889.168.770
NASDAQCOMP,D,20070330,000000,2.419.9100000,2.432.2000000,2.403.0100000,2.421.6400000,965.510.340
NASDAQCOMP,D,20070402,000000,2.425.3600000,2.427.9400000,2.409.0400000,2.422.2600000,800.622.340
NASDAQCOMP,D,20070403,000000,2.432.3000000,2.456.1700000,2.432.3000000,2.450.3300000,878.452.420
NASDAQCOMP,D,20070404,000000,2.451.9400000,2.461.4900000,2.448.6900000,2.458.6900000,775.193.600
NASDAQCOMP,D,20070405,000000,2.457.6500000,2.471.3400000,2.455.6000000,2.471.3400000,700.392.640
NASDAQCOMP,D,20070409,000000,2.478.0200000,2.478.6800000,2.464.5700000,2.469.1800000,795.445.380
NASDAQCOMP,D,20070410,000000,2.468.1300000,2.479.4600000,2.468.0300000,2.477.6100000,840.374.660
NASDAQCOMP,D,20070411,000000,2.477.7600000,2.478.5100000,2.452.0500000,2.459.3100000,887.496.960
NASDAQCOMP,D,20070412,000000,2.455.7200000,2.480.4100000,2.448.7100000,2.480.3200000,847.085.180
NASDAQCOMP,D,20070413,000000,2.479.6900000,2.491.9400000,2.468.2300000,2.491.9400000,845.291.140
NASDAQCOMP,D,20070416,000000,2.500.5500000,2.519.0300000,2.500.5500000,2.518.3300000,816.453.700
NASDAQCOMP,D,20070417,000000,2.519.1200000,2.522.0700000,2.510.6000000,2.516.9500000,889.831.300
NASDAQCOMP,D,20070418,000000,2.507.3400000,2.518.2100000,2.499.6500000,2.510.5000000,931.982.980
NASDAQCOMP,D,20070419,000000,2.497.2200000,2.515.9500000,2.490.3400000,2.505.3500000,955.399.100
NASDAQCOMP,D,20070420,000000,2.525.2300000,2.532.2400000,2.515.2400000,2.526.3900000,1.035.569.020
NASDAQCOMP,D,20070423,000000,2.525.7700000,2.531.4000000,2.518.4700000,2.523.6700000,872.681.020
NASDAQCOMP,D,20070424,000000,2.528.3900000,2.529.4800000,2.509.2600000,2.524.5400000,1.039.530.370
NASDAQCOMP,D,20070425,000000,2.533.5400000,2.551.3900000,2.523.8400000,2.547.8900000,1.174.288.640
NASDAQCOMP,D,20070426,000000,2.551.4900000,2.560.6400000,2.544.1200000,2.554.4600000,1.108.365.950
NASDAQCOMP,D,20070427,000000,2.554.4800000,2.562.9900000,2.550.1000000,2.557.2100000,974.278.660
NASDAQCOMP,D,20070430,000000,2.558.0500000,2.558.7500000,2.525.0900000,2.525.0900000,1.013.029.500
NASDAQCOMP,D,20070501,000000,2.529.9500000,2.532.3700000,2.510.5700000,2.531.5300000,1.089.227.140
NASDAQCOMP,D,20070502,000000,2.531.9600000,2.562.7800000,2.531.9600000,2.557.8400000,964.293.950
NASDAQCOMP,D,20070503,000000,2.560.8500000,2.569.8000000,2.555.8400000,2.565.4600000,983.727.490
NASDAQCOMP,D,20070504,000000,2.574.5000000,2.577.9600000,2.561.7300000,2.572.1500000,997.020.860
NASDAQCOMP,D,20070507,000000,2.572.6400000,2.580.0600000,2.569.2200000,2.570.9500000,769.641.470
NASDAQCOMP,D,20070508,000000,2.563.1800000,2.571.7500000,2.551.1500000,2.571.7500000,877.813.500
NASDAQCOMP,D,20070509,000000,2.557.6300000,2.579.9800000,2.555.7100000,2.576.3400000,978.351.490
NASDAQCOMP,D,20070510,000000,2.564.8000000,2.570.7300000,2.533.1200000,2.533.7400000,1.024.620.740
NASDAQCOMP,D,20070511,000000,2.541.6600000,2.562.4500000,2.539.6700000,2.562.2200000,786.190.780
NASDAQCOMP,D,20070514,000000,2.564.0500000,2.568.9300000,2.537.9200000,2.546.4400000,880.741.570
NASDAQCOMP,D,20070515,000000,2.544.6700000,2.557.7800000,2.523.8300000,2.525.2900000,981.578.560
NASDAQCOMP,D,20070516,000000,2.532.7100000,2.547.4200000,2.519.3500000,2.547.4200000,918.869.310
NASDAQCOMP,D,20070517,000000,2.544.3200000,2.547.7100000,2.535.4700000,2.539.3800000,862.216.060
NASDAQCOMP,D,20070518,000000,2.548.0700000,2.559.0300000,2.540.6700000,2.558.4500000,956.917.950
NASDAQCOMP,D,20070521,000000,2.560.9300000,2.587.8700000,2.560.8500000,2.578.7900000,873.928.260
NASDAQCOMP,D,20070522,000000,2.580.0400000,2.593.0300000,2.573.9500000,2.588.0200000,859.513.020
NASDAQCOMP,D,20070523,000000,2.592.6200000,2.600.9400000,2.576.2300000,2.577.0500000,892.977.020
NASDAQCOMP,D,20070524,000000,2.577.2100000,2.585.7300000,2.531.2800000,2.537.9200000,1.039.902.660
NASDAQCOMP,D,20070525,000000,2.547.4100000,2.560.0300000,2.544.4600000,2.557.1900000,666.236.160
NASDAQCOMP,D,20070529,000000,2.561.0400000,2.576.3600000,2.558.4000000,2.572.0600000,761.697.340
NASDAQCOMP,D,20070530,000000,2.556.1700000,2.592.5900000,2.551.6800000,2.592.5900000,918.617.280
NASDAQCOMP,D,20070531,000000,2.599.4700000,2.607.9000000,2.594.2900000,2.604.5200000,1.129.345.790
NASDAQCOMP,D,20070601,000000,2.614.0100000,2.626.4000000,2.608.6900000,2.613.9200000,842.152.770
NASDAQCOMP,D,20070604,000000,2.606.0500000,2.619.7500000,2.604.8500000,2.618.2900000,834.215.100
NASDAQCOMP,D,20070605,000000,2.611.1600000,2.613.3100000,2.595.0100000,2.611.2300000,982.844.990
NASDAQCOMP,D,20070606,000000,2.599.5600000,2.599.5600000,2.578.8100000,2.587.1800000,891.210.110
NASDAQCOMP,D,20070607,000000,2.577.3700000,2.585.7300000,2.541.3800000,2.541.3800000,1.041.457.280
NASDAQCOMP,D,20070608,000000,2.541.1400000,2.573.7400000,2.534.9700000,2.573.5400000,840.923.260
NASDAQCOMP,D,20070611,000000,2.569.6400000,2.584.8200000,2.566.8400000,2.572.1500000,737.365.760
NASDAQCOMP,D,20070612,000000,2.560.4100000,2.576.8900000,2.547.9900000,2.549.7700000,920.963.140
NASDAQCOMP,D,20070613,000000,2.558.4700000,2.582.3100000,2.556.7200000,2.582.3100000,959.747.330
NASDAQCOMP,D,20070614,000000,2.584.1400000,2.604.7600000,2.583.9300000,2.599.4100000,873.665.150
NASDAQCOMP,D,20070615,000000,2.625.3300000,2.630.5100000,2.620.7200000,2.626.7100000,1.253.920.900
NASDAQCOMP,D,20070618,000000,2.631.3400000,2.631.4500000,2.617.6600000,2.626.6000000,765.637.180
NASDAQCOMP,D,20070619,000000,2.620.3100000,2.631.3000000,2.612.4200000,2.626.7600000,866.182.660
NASDAQCOMP,D,20070620,000000,2.632.2000000,2.634.6000000,2.599.6300000,2.599.9600000,902.164.290
NASDAQCOMP,D,20070621,000000,2.597.6500000,2.618.5400000,2.586.0500000,2.616.9600000,950.274.690
NASDAQCOMP,D,20070622,000000,2.610.3600000,2.612.7500000,2.583.2400000,2.588.9600000,1.588.158.210
NASDAQCOMP,D,20070625,000000,2.590.5900000,2.605.8700000,2.568.5000000,2.577.0800000,953.390.210
NASDAQCOMP,D,20070626,000000,2.589.2200000,2.590.8900000,2.566.3400000,2.574.1600000,963.873.730
NASDAQCOMP,D,20070627,000000,2.563.8300000,2.605.9200000,2.560.4500000,2.605.3500000,927.867.650
NASDAQCOMP,D,20070628,000000,2.606.1400000,2.624.6000000,2.604.6000000,2.608.3700000,891.072.640
NASDAQCOMP,D,20070629,000000,2.619.9400000,2.626.5600000,2.590.0900000,2.603.2300000,1.020.457.790
NASDAQCOMP,D,20070702,000000,2.617.3900000,2.632.3000000,2.614.8400000,2.632.3000000,829.342.340
NASDAQCOMP,D,20070703,000000,2.636.7100000,2.644.9500000,2.635.0000000,2.644.9500000,493.785.696
NASDAQCOMP,D,20070705,000000,2.646.3000000,2.658.0100000,2.637.7800000,2.656.6500000,762.276.860
NASDAQCOMP,D,20070706,000000,2.656.3000000,2.667.9700000,2.649.0500000,2.666.5100000,720.944.060
NASDAQCOMP,D,20070709,000000,2.668.9900000,2.672.5900000,2.660.6500000,2.670.0200000,818.384.060
NASDAQCOMP,D,20070710,000000,2.657.8700000,2.662.5500000,2.637.6600000,2.639.1600000,990.389.630
NASDAQCOMP,D,20070711,000000,2.637.1200000,2.652.3400000,2.631.8900000,2.651.7900000,865.483.070
NASDAQCOMP,D,20070712,000000,2.662.7600000,2.701.7300000,2.662.5200000,2.701.7300000,984.169.020
NASDAQCOMP,D,20070713,000000,2.696.9600000,2.707.6400000,2.694.0900000,2.707.0000000,772.286.400
