<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
JPYCB,D,20190618,000000,0.5922800,0.5922800,0.5922800,0.5922800,0
JPYCB,D,20190619,000000,0.5939640,0.5939640,0.5939640,0.5939640,0
JPYCB,D,20190620,000000,0.5904060,0.5904060,0.5904060,0.5904060,0
JPYCB,D,20190621,000000,0.5884210,0.5884210,0.5884210,0.5884210,0
JPYCB,D,20190622,000000,0.5879350,0.5879350,0.5879350,0.5879350,0
JPYCB,D,20190625,000000,0.5857220,0.5857220,0.5857220,0.5857220,0
JPYCB,D,20190626,000000,0.5841900,0.5841900,0.5841900,0.5841900,0
JPYCB,D,20190627,000000,0.5846170,0.5846170,0.5846170,0.5846170,0
JPYCB,D,20190628,000000,0.5837790,0.5837790,0.5837790,0.5837790,0
JPYCB,D,20190629,000000,0.5858780,0.5858780,0.5858780,0.5858780,0
JPYCB,D,20190702,000000,0.5823510,0.5823510,0.5823510,0.5823510,0
JPYCB,D,20190703,000000,0.5841590,0.5841590,0.5841590,0.5841590,0
JPYCB,D,20190704,000000,0.5893640,0.5893640,0.5893640,0.5893640,0
JPYCB,D,20190705,000000,0.5881110,0.5881110,0.5881110,0.5881110,0
JPYCB,D,20190706,000000,0.5887140,0.5887140,0.5887140,0.5887140,0
JPYCB,D,20190709,000000,0.5895050,0.5895050,0.5895050,0.5895050,0
JPYCB,D,20190710,000000,0.5857350,0.5857350,0.5857350,0.5857350,0
JPYCB,D,20190711,000000,0.5857670,0.5857670,0.5857670,0.5857670,0
JPYCB,D,20190712,000000,0.5830390,0.5830390,0.5830390,0.5830390,0
JPYCB,D,20190713,000000,0.5818250,0.5818250,0.5818250,0.5818250,0
JPYCB,D,20190716,000000,0.5824420,0.5824420,0.5824420,0.5824420,0
JPYCB,D,20190717,000000,0.5814130,0.5814130,0.5814130,0.5814130,0
JPYCB,D,20190718,000000,0.5813980,0.5813980,0.5813980,0.5813980,0
JPYCB,D,20190719,000000,0.5831770,0.5831770,0.5831770,0.5831770,0
JPYCB,D,20190720,000000,0.5838280,0.5838280,0.5838280,0.5838280,0
JPYCB,D,20190723,000000,0.5839640,0.5839640,0.5839640,0.5839640,0
JPYCB,D,20190724,000000,0.5837440,0.5837440,0.5837440,0.5837440,0
JPYCB,D,20190725,000000,0.5841660,0.5841660,0.5841660,0.5841660,0
JPYCB,D,20190726,000000,0.5842750,0.5842750,0.5842750,0.5842750,0
JPYCB,D,20190727,000000,0.5809330,0.5809330,0.5809330,0.5809330,0
JPYCB,D,20190730,000000,0.5845040,0.5845040,0.5845040,0.5845040,0
JPYCB,D,20190731,000000,0.5837090,0.5837090,0.5837090,0.5837090,0
JPYCB,D,20190801,000000,0.5841400,0.5841400,0.5841400,0.5841400,0
JPYCB,D,20190802,000000,0.5851770,0.5851770,0.5851770,0.5851770,0
JPYCB,D,20190803,000000,0.6043880,0.6043880,0.6043880,0.6043880,0
JPYCB,D,20190806,000000,0.6139830,0.6139830,0.6139830,0.6139830,0
JPYCB,D,20190807,000000,0.6123780,0.6123780,0.6123780,0.6123780,0
JPYCB,D,20190808,000000,0.6126710,0.6126710,0.6126710,0.6126710,0
JPYCB,D,20190809,000000,0.6139410,0.6139410,0.6139410,0.6139410,0
JPYCB,D,20190810,000000,0.6157810,0.6157810,0.6157810,0.6157810,0
JPYCB,D,20190813,000000,0.6213550,0.6213550,0.6213550,0.6213550,0
JPYCB,D,20190814,000000,0.6233830,0.6233830,0.6233830,0.6233830,0
JPYCB,D,20190815,000000,0.6128410,0.6128410,0.6128410,0.6128410,0
JPYCB,D,20190816,000000,0.6203520,0.6203520,0.6203520,0.6203520,0
JPYCB,D,20190817,000000,0.6216960,0.6216960,0.6216960,0.6216960,0
JPYCB,D,20190820,000000,0.6249300,0.6249300,0.6249300,0.6249300,0
JPYCB,D,20190824,000000,0.6153410,0.6153410,0.6153410,0.6153410,0
JPYCB,D,20190827,000000,0.6233620,0.6233620,0.6233620,0.6233620,0
JPYCB,D,20190828,000000,0.6261950,0.6261950,0.6261950,0.6261950,0
JPYCB,D,20190829,000000,0.6278680,0.6278680,0.6278680,0.6278680,0
JPYCB,D,20190830,000000,0.6285330,0.6285330,0.6285330,0.6285330,0
JPYCB,D,20190831,000000,0.6248740,0.6248740,0.6248740,0.6248740,0
JPYCB,D,20190903,000000,0.6268970,0.6268970,0.6268970,0.6268970,0
JPYCB,D,20190904,000000,0.6308130,0.6308130,0.6308130,0.6308130,0
JPYCB,D,20190905,000000,0.6260900,0.6260900,0.6260900,0.6260900,0
JPYCB,D,20190906,000000,0.6203600,0.6203600,0.6203600,0.6203600,0
JPYCB,D,20190907,000000,0.6166030,0.6166030,0.6166030,0.6166030,0
JPYCB,D,20190910,000000,0.6130020,0.6130020,0.6130020,0.6130020,0
JPYCB,D,20190911,000000,0.6100710,0.6100710,0.6100710,0.6100710,0
JPYCB,D,20190912,000000,0.6071180,0.6071180,0.6071180,0.6071180,0
JPYCB,D,20190913,000000,0.6043750,0.6043750,0.6043750,0.6043750,0
JPYCB,D,20190914,000000,0.5969270,0.5969270,0.5969270,0.5969270,0
JPYCB,D,20190917,000000,0.5915680,0.5915680,0.5915680,0.5915680,0
JPYCB,D,20190918,000000,0.5927830,0.5927830,0.5927830,0.5927830,0
