<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
MTSS,D,20040826,000000,181.9000000,185.0000000,178.9100000,180.1200000,8117
MTSS,D,20040827,000000,180.0000000,180.0000000,178.3200000,178.8000000,43116
MTSS,D,20040830,000000,178.9900000,179.0000000,177.0000000,177.0000000,12031
MTSS,D,20040831,000000,181.3700000,182.0100000,177.0200000,182.0000000,21308
MTSS,D,20040901,000000,185.5000000,198.4000000,185.0100000,197.0000000,50887
MTSS,D,20040902,000000,199.7100000,203.0000000,197.0000000,198.9800000,98492
MTSS,D,20040903,000000,197.5000000,212.0000000,197.5000000,211.8700000,83202
MTSS,D,20040906,000000,212.0000000,212.0000000,205.2000000,206.3000000,91683
MTSS,D,20040907,000000,206.2100000,209.9800000,204.0000000,205.0000000,14375
MTSS,D,20040908,000000,209.0100000,215.0000000,206.0000000,206.0000000,75001
MTSS,D,20040909,000000,206.0000000,210.0000000,206.0000000,207.9000000,4829
MTSS,D,20040910,000000,205.0500000,208.9700000,205.0500000,206.8200000,15064
MTSS,D,20040913,000000,206.9000000,214.9000000,200.0100000,213.0000000,56165
MTSS,D,20040914,000000,212.5000000,219.9900000,210.0100000,215.0000000,23863
MTSS,D,20040915,000000,210.0000000,213.9000000,206.0000000,209.9000000,8582
MTSS,D,20040916,000000,209.9800000,210.0000000,204.0000000,204.0000000,3137
MTSS,D,20040917,000000,205.9800000,207.9800000,202.0000000,205.0100000,3946
MTSS,D,20040920,000000,204.9900000,206.0000000,196.1100000,203.9900000,43001
MTSS,D,20040921,000000,201.5100000,206.0000000,201.0000000,206.0000000,12983
MTSS,D,20040922,000000,203.0000000,207.0000000,200.0000000,204.4900000,25187
MTSS,D,20040923,000000,203.0000000,203.0000000,200.0000000,202.6900000,6505
MTSS,D,20040924,000000,203.0000000,212.4000000,200.1200000,203.0000000,23051
MTSS,D,20040927,000000,201.0000000,202.0000000,198.0000000,198.5000000,10771
MTSS,D,20040928,000000,204.0000000,204.0000000,197.5000000,201.5000000,2336
MTSS,D,20040929,000000,203.0000000,206.8000000,202.0000000,204.9500000,53413
MTSS,D,20040930,000000,205.3000000,210.0000000,204.9500000,210.0000000,11205
MTSS,D,20041001,000000,210.0100000,216.9900000,208.0100000,216.9900000,9714
MTSS,D,20041004,000000,210.3000000,220.5000000,210.3000000,218.9900000,30066
MTSS,D,20041005,000000,219.4900000,221.2000000,215.0000000,219.5000000,92408
MTSS,D,20041006,000000,220.0000000,221.0000000,211.1000000,219.5000000,18062
MTSS,D,20041007,000000,220.0000000,220.0000000,211.6000000,215.0000000,46438
MTSS,D,20041008,000000,212.9900000,212.9900000,209.0000000,211.0000000,13353
MTSS,D,20041011,000000,213.0000000,213.5000000,211.0000000,211.0100000,1977
MTSS,D,20041012,000000,212.9900000,214.8000000,204.0000000,205.0000000,22757
MTSS,D,20041013,000000,209.2000000,209.8900000,206.5000000,206.5000000,67189
MTSS,D,20041014,000000,207.0000000,207.0000000,201.0000000,204.0000000,17544
MTSS,D,20041015,000000,202.0000000,204.0000000,201.2000000,203.0000000,13145
MTSS,D,20041018,000000,205.5000000,205.5000000,203.0000000,203.0000000,4924
MTSS,D,20041019,000000,206.9900000,212.6900000,206.9900000,210.8000000,55151
MTSS,D,20041020,000000,210.2100000,212.7800000,198.0000000,202.6000000,49091
MTSS,D,20041021,000000,203.1700000,204.5000000,202.0000000,204.0000000,33444
MTSS,D,20041022,000000,210.0000000,210.0000000,205.0100000,207.0000000,42277
MTSS,D,20041025,000000,207.3600000,209.0000000,205.5000000,206.0000000,13629
MTSS,D,20041026,000000,204.5000000,209.0000000,203.0000000,207.0000000,34787
MTSS,D,20041027,000000,210.5000000,214.5000000,209.0500000,212.0000000,49358
MTSS,D,20041028,000000,210.0000000,213.1000000,208.2100000,210.9700000,37437
MTSS,D,20041029,000000,211.9900000,212.3500000,208.0000000,208.2000000,15348
MTSS,D,20041101,000000,209.0000000,211.0000000,208.0000000,209.5000000,9235
MTSS,D,20041102,000000,212.0000000,218.0000000,208.0000000,214.0000000,56449
MTSS,D,20041103,000000,215.0000000,227.0000000,212.6500000,220.0000000,81192
MTSS,D,20041104,000000,218.8000000,220.1600000,215.0000000,220.0000000,43064
MTSS,D,20041105,000000,216.0000000,219.0000000,215.0000000,217.5000000,21372
MTSS,D,20041109,000000,220.0000000,222.0000000,217.2600000,221.0000000,6266
MTSS,D,20041110,000000,216.5500000,221.4900000,208.5300000,209.9800000,55118
MTSS,D,20041111,000000,208.0000000,212.9000000,205.0000000,208.0000000,47020
MTSS,D,20041112,000000,206.1000000,206.1000000,202.5000000,203.5100000,172990
MTSS,D,20041115,000000,204.0000000,207.7000000,204.0000000,206.3000000,29050
MTSS,D,20041116,000000,206.5000000,206.5000000,200.0000000,201.0000000,60765
MTSS,D,20041117,000000,201.1000000,202.9000000,199.5700000,201.0100000,162736
MTSS,D,20041118,000000,202.9000000,205.0000000,199.2600000,203.0000000,208509
MTSS,D,20041119,000000,203.5000000,209.9900000,200.0000000,204.0000000,114305
MTSS,D,20041122,000000,204.8000000,205.0000000,197.5000000,200.0000000,199000
MTSS,D,20041123,000000,202.1100000,209.7000000,200.6000000,206.0600000,75431
MTSS,D,20041124,000000,200.0000000,200.0000000,192.5100000,198.9900000,106033
MTSS,D,20041125,000000,197.0900000,198.0000000,193.2000000,195.2000000,19272
MTSS,D,20041126,000000,195.5000000,199.9800000,194.0000000,194.0000000,12458
